Fecha;Carrera;Ciudad;Provincia;Tipo;Distancia;Web;Infantil
2019-03-24 00:00:00;Media Maratón de Málaga.;Málaga;Málaga;Running;21,097 m;http://www.mediamaratonmalaga.com/;False
2019-03-24 00:00:00;Trail Las 3 Cuevas Corto;Setenil de las Bodegas;Cádiz;Trail;14 Km;https://www.contrarreloj.es/es/;True
2019-03-24 00:00:00;Carrera del Niño Arahal;Arahal;Sevilla;Running;1 Km;https://www.facebook.com/Delegaci%C3%B3n-de-Deportes-de-Arahal-190368547824517/;False
2019-03-24 00:00:00;Trail de Zújar-Desafío Jabalcón- Largo;Zújar;Granada;Trail;22,200 m;http://www.cxmdipgra.com/;True
2019-03-24 00:00:00;Cursa de Muntanya d´Ullastrell;Ullastrell;Barcelona;Trail;10 Km;https://cursaullastrell.wordpress.com/;True
2019-03-24 00:00:00;Entre Castells Trail;Vilajuïga;Girona;Trail;30 Km;http://cursamuntanyavilajuiga.blogspot.com.es/;True
2019-03-24 00:00:00;Trail de Zújar-Desafío Jabalcón- Corto;Zújar;Granada;Trail;13,100 m;http://www.cxmdipgra.com/;True
2019-03-24 00:00:00;Entre Castells Express;Vilajuïga;Girona;Trail;16 Km;http://cursamuntanyavilajuiga.blogspot.com.es/;True
2019-03-24 00:00:00;Entre Castells Sprint;Vilajuïga;Girona;Trail;8 Km;http://cursamuntanyavilajuiga.blogspot.com.es/;False
2019-03-24 00:00:00;Cursa La Portella Express;L`Hospitalet de L´Infant;Tarragona;Trail;17 Km;https://www.utllastres.com/;True
2019-03-24 00:00:00;Cursa La Portella Caminada;L`Hospitalet de L´Infant;Tarragona;Trail;10 Km;https://www.utllastres.com/;True
2019-03-24 00:00:00;Cursa de la Boira Grifone STM;Lleida;Lleida;Running;10,446 m;http://www.cursadelaboiralleida.com/;False
2019-03-24 00:00:00;Carrera Popular de Matilla de los Caños;Matilla de los Caños;Salamanca;Running;9 Km;http://www.atletismosalmantino.org/;False
2019-03-24 00:00:00;Serra Cavallera Trail 21k;Ogassa;Girona;Trail;22 Km;http://www.trailserracavallera.cat/;True
2019-03-24 00:00:00;Duatlón Cross Francisco Ruiz Montalvo;Navas de San Juan;Jaén;Duatlón;29 Km;http://www.triatlonandalucia.org/;True
2019-03-24 00:00:00;Duatló de la Garrotxa Open;Castellfollit de la Roca;Girona;Duatlón;28 Km;http://www.triatlo.org/;True
2019-03-24 00:00:00;Serra Cavallera Trail 11k;Ogassa;Girona;Trail;10 Km;http://www.trailserracavallera.cat/;True
2019-03-24 00:00:00;Medio Maratón De Sabiñánigo.Memorial “Antonio Lardies”.;Sabiñánigo;Huesca;Running;21,097 m;http://mediomaratonsabi.com/;False
2019-03-24 00:00:00;Cambrils - UCI Series Marathon Cup - (XCM);Cambrils;Tarragona;Ciclismo;60 Km;http://www.bikemarathonbtt.com/;True
2019-03-24 00:00:00;Cursa de l´Encantada Llarga;Font-rubí;Barcelona;Trail;25 Km;http://encantadadefontrubi.blogspot.com.es/;True
2019-03-24 00:00:00;Volta a Peu Runners Ciutat de València (Circuito DP);Valencia;Valencia;Running;5,500 m;http://carreras.deportevalencia.com/;False
2019-03-24 00:00:00;Cambrils - UCI Series Marathon Cup  (XCC);Cambrils;Tarragona;Ciclismo;35 Km;http://www.bikemarathonbtt.com/;True
2019-03-24 00:00:00;10K de Media Maratón de Toledo;Toledo;Toledo;Running;10 Km;http://www.deporchip.com/;False
2019-03-24 00:00:00;Cursa de l´Encantada Curta;Font-rubí;Barcelona;Trail;12 Km;http://encantadadefontrubi.blogspot.com.es/;True
2019-03-24 00:00:00;Media Maratón De Toledo;Toledo;Toledo;Running;21,097 m;http://www.deporchip.com/;False
2019-03-24 00:00:00;Mitja Marató Ciutat de Moncada;Moncada;Valencia;Running;21,097 m;https://www.facebook.com/mediamoncada/;True
2019-03-24 00:00:00;Trail Las 3 Cuevas Largo;Setenil de las Bodegas;Cádiz;Trail;27 Km;https://www.contrarreloj.es/es/;True
2019-03-24 00:00:00;5k MM Ciudad De León;León;León;Running;5 Km;http://correenleon.com/;True
2019-03-24 00:00:00;Subida a Munigua;Villanueva del Río y Minas;Sevilla;Ciclismo;23 Km;http://www.villanuevadelrioyminas.es/es/deportes/subida-a-munigua/;True
2019-03-24 00:00:00;Duatlón de Durango;Durango;Bizkaia;Duatlón;50 Km;http://www.triatloi.org/campus/pub/home.asp?idioma=ca;True
2019-03-24 00:00:00;Màgic BDN Running 10k;Badalona;Barcelona;Running;10 Km;http://magicbdnrunning.cat/;True
2019-03-24 00:00:00;Duatlón de Almansa;Almansa;Albacete;Duatlón;27,500 m;http://www.triatlonclm.org/competiciones;True
2019-03-24 00:00:00;Cursa de Muntanya Serra De Les Fites.Llarga;La Pobla de Massaluca;Tarragona;Trail;21 Km;http://serradelesfites.com/;True
2019-03-24 00:00:00;Cursa de Muntanya Serra De Les Fites.Curta;La Pobla de Massaluca;Tarragona;Trail;13 Km;http://serradelesfites.com/;True
2019-03-24 00:00:00;Salming Monsaraz Natur Trail Ultra;Monsaraz;Portugal;Trail;44 Km;http://trailrunningmonsaraz.com/;True
2019-03-24 00:00:00;Salming Monsaraz Natur Trail  Longo;Monsaraz;Portugal;Trail;22 Km;http://trailrunningmonsaraz.com/;True
2019-03-24 00:00:00;Trail Llanera de Ranes 21K;Llanera de Ranes;Valencia;Trail;21 Km;https://www.toprun.es/;True
2019-03-24 00:00:00;7K del riu Sant Joan Despi;Sant Joan Despí;Barcelona;Running;7,032 m;https://www.facebook.com/cursa.desantjoandespi/;True
2019-03-24 00:00:00;Salming Monsaraz Natur Trail Curto;Monsaraz;Portugal;Trail;10 Km;http://trailrunningmonsaraz.com/;True
2019-03-24 00:00:00;Trail Llanera de Ranes 14K;Llanera de Ranes;Valencia;Trail;14 Km;https://www.toprun.es/;True
2019-03-24 00:00:00;Maratón de Montaña Cuenca;Cuenca;Cuenca;Trail;42 Km;http://mamocu.blogspot.com.es/;True
2019-03-24 00:00:00;Medio Maratón de Montaña Cuenca;Cuenca;Cuenca;Trail;23 Km;http://mamocu.blogspot.com.es/;True
2019-03-24 00:00:00;Taymory Xtrail Series Alella Xtrem;Alella;Barcelona;Trail;21 Km;http://taymoryxtrailseries.com/;True
2019-03-24 00:00:00;Mini  Subida al Camorro;Castaña de Ibor;Cáceres;Trail;11,300 m;http://subidaalcamorro.blogspot.com.es/;True
2019-03-24 00:00:00;Taymory Xtrail Series Alella Trail;Alella;Barcelona;Trail;15 Km;http://taymoryxtrailseries.com/;True
2019-03-24 00:00:00;Taymory Xtrail Series Alella Short;Alella;Barcelona;Trail;6 Km;http://taymoryxtrailseries.com/;True
2019-03-24 00:00:00;Asteamur Run Day 10k;Murcia;Murcia;Running;10 Km;http://www.asteamur.org/;False
2019-03-24 00:00:00;Trail Peñamayor;Nava;Asturias;Trail;31,500 m;http://www.trailpenamayor.com/;True
2019-03-24 00:00:00;Marcha BTT El Llop Vilallonga;Vilallonga;Valencia;Ciclismo;34 Km;http://www.multiesport.es/;True
2019-03-24 00:00:00;Asteamur Run Day 5k;Murcia;Murcia;Running;5 Km;http://www.asteamur.org/;False
2019-03-28 00:00:00;UCAM Brutus Challenge;Guadalupe;Murcia;Obstácul.;3 Km;http://www.ucamdeportes.com/;True
2019-03-28 00:00:00;Reventón Trail Subida a las Estrellas;El Paso;Santa Cruz Tenerife;Trail;2,800 m;http://reventontrailelpaso.com/17/;False
2019-03-29 00:00:00;Seremer Cross  Arroyomolinos;Arroyomolinos;Madrid;Cross;10 Km;https://sites.google.com/site/circuitodecrosspolicialdelacam/;True
2019-03-29 00:00:00;BTT Tabernas Xtrem Desert Contrarreloj;Tabernas;Almería;Ciclismo;20 Km;http://xtremetrailcup.es/;True
2019-03-29 00:00:00;Cronoescalada Nocturna de la Vuelta al Teide;Vilaflor;Santa Cruz Tenerife;Ciclismo;2,500 m;http://vueltaalteide.com/;True
2019-03-30 00:00:00;Ducros Sprint Malagón;Malagón;Ciudad Real;Triatlón;29 Km;http://www.trijoteseries.com/;True
2019-03-30 00:00:00;Carrera Popular Universidad Pablo de Olavide;Sevilla;Sevilla;Running;8 Km;https://www.upo.es/sdupo/;True
2019-03-30 00:00:00;Duatló Crono de Moncofa;Moncofa;Castellón;Duatlón;27,500 m;http://circuitduatlonscastello.com/;True
2019-03-30 00:00:00;Duatlón Cros Universidad de Nebrija;Hoyo de Manzanares;Madrid;Duatlón;21 Km;http://www.nebrija.com/medios/actualidadnebrija/events/duatlon-cross-del-campeonato-universitario-madrid/;True
2019-03-30 00:00:00;Carreira Popular De Dous en Dous;Carballo;A Coruña;Running;10 Km;http://www.carreirasgalegas.com/;True
2019-03-30 00:00:00;Cross Popular 10K Barrio Maria Auxiliadora Novelda;Novelda;Alicante;Cross;10 Km;http://www.softimes.es/;True
2019-03-30 00:00:00;Carrera de La Ciudadela de Pamplona 6k;Pamplona;Navarra;Running;6 Km;https://www.rockthesport.com/es/evento/carrera-de-la-ciudadela-2019;True
2019-03-30 00:00:00;Campeonato de España de Duatlón CRE Y Relevos;Avilés;Asturias;Duatlón;27,500 m;http://www.triatlonasturias.org/web/index.php?id=1;True
2019-03-30 00:00:00;Duathlón Cross Villa de Alpedrete;Alpedrete;Madrid;Duatlón;23 Km;http://duatlondealpedrete.blogspot.com.es/;True
2019-03-30 00:00:00;Duatlón de Osorno;Osorno;Palencia;Triatlón;25,500 m;http://www.triatloncastillayleon.com/;True
2019-03-30 00:00:00;Duatlón Puebla de la Calzada;Puebla de la Calzada;Badajoz;Duatlón;27,500 m;http://infinitychip.es/;False
2019-03-30 00:00:00;Music Run Villafranca 5k;Villafranca de los Barros;Badajoz;Running;5 Km;http://musicrun.es/;False
2019-03-30 00:00:00;Music Run Villafranca 10k;Villafranca de los Barros;Badajoz;Running;10 Km;http://musicrun.es/;False
2019-03-30 00:00:00;Duatlón de Arbizu;Arbizu;Navarra;Duatlón;44 Km;http://www.navarratriatlon.com/;False
2019-03-30 00:00:00;Alcudia Half Marathon;Alcúdia;Illes Balears;Running;21,097 m;https://sportmaniacs.com/es/services/inscription/viii-mitja-marato-ciutat-dalcudia-2019;True
2019-03-30 00:00:00;BTT Tabernas Xtrem Desert- Etapa Reina;Tabernas;Almería;Ciclismo;96 Km;http://xtremetrailcup.es/;True
2019-03-30 00:00:00;10k de Alcudia Half Marathon;Alcúdia;Illes Balears;Running;10 Km;https://sportmaniacs.com/es/services/inscription/viii-mitja-marato-ciutat-dalcudia-2019;True
2019-03-30 00:00:00;BTT Tabernas Pro Desert -Etapa Reina;Tabernas;Almería;Trail;96 Km;http://xtremetrailcup.es/;True
2019-03-30 00:00:00;Carrera Popular Nocturna Ríos De Luz;Valladolid;Valladolid;Running;6,200 m;http://runvasport.es/;True
2019-03-30 00:00:00;Carrera Popular del Olivo;Belvís De La Jara;Toledo;Running;5 Km;http://www.evedeport.es/;False
2019-03-30 00:00:00;Carrera Africana de la Legión de Melilla Marcha;Melilla;Melilla;Trail;50 Km;http://carreraafricana.com/;False
2019-03-30 00:00:00;Africana de la Legión de Melilla BTT;Melilla;Melilla;Ciclismo;75 Km;http://carreraafricana.com/;True
2019-03-30 00:00:00;Carrera de La Ciudadela de Pamplona 11k;Pamplona;Navarra;Running;11 Km;https://www.rockthesport.com/es/evento/carrera-de-la-ciudadela-2019;True
2019-03-30 00:00:00;Carrera Popular Azkoitia-Azpeitia Memorial Diego García.;Azkoitia;Gipuzkoa;Running;8,100 m;http://www.azkoitia-azpeitia.com/;True
2019-03-30 00:00:00;Almogàvers-Muntanyes de Prades;Prades;Tarragona;Trail;60,250 m;http://www.aamp.cat/;True
2019-03-30 00:00:00;Cross Popular 5K Barrio Maria Auxiliadora Novelda;Novelda;Alicante;Cross;5 Km;http://www.softimes.es/;True
2019-03-30 00:00:00;Brevet Randonneur 200K Memorial Alfonso Alarcía Club Ciclista Aragonés;Zaragoza;Zaragoza;Ciclismo;200 Km;https://clubciclistaaragones.wordpress.com/;True
2019-03-30 00:00:00;30 Millas Visigodas;San Bartolomé de Pinares;Ávila;Trail;48 Km;http://www.millasvisigodas.es/;True
2019-03-30 00:00:00;20 Millas Visigodas;San Bartolomé de Pinares;Ávila;Trail;32 Km;http://www.millasvisigodas.es/;True
2019-03-30 00:00:00;10 Millas Visigodas;San Bartolomé de Pinares;Ávila;Trail;16 Km;http://www.millasvisigodas.es/;True
2019-03-30 00:00:00;Trail Running Finca La Torre;Antequera;Málaga;Trail;14 Km;http://www.dorsalchip.es/view/Inicio.aspx;True
2019-03-30 00:00:00;Carrera Popular Aliseda 10k;Aliseda;Cáceres;Running;10 Km;http://www.pulsaciones.net/;True
2019-03-30 00:00:00;Carrera Popular Aliseda 5k;Aliseda;Cáceres;Running;5 Km;http://www.pulsaciones.net/;True
2019-03-30 00:00:00;Vuelta al Teide;Vilaflor;Santa Cruz Tenerife;Ciclismo;160 Km;http://vueltaalteide.com/;True
2019-03-30 00:00:00;Media Vuelta al Teide;Vilaflor;Santa Cruz Tenerife;Ciclismo;90 Km;http://vueltaalteide.com/;True
2019-03-30 00:00:00;Cross urbano - Puebla de Guzmán.;Puebla de Guzmán;Huelva;Cross;8,250 m;http://www.diphuelva.es/contenidos/9289_circuitos-provinciales-de-atletismo;False
2019-03-30 00:00:00;Reventón Trail Marathon;El Paso;Santa Cruz Tenerife;Trail;45,700 m;https://reventontrailelpaso.com/;False
2019-03-30 00:00:00;Reventón Trail Clasic Race;El Paso;Santa Cruz Tenerife;Trail;31,900 m;https://reventontrailelpaso.com/;False
2019-03-30 00:00:00;Reventón Trail Sprint Race;El Paso;Santa Cruz Tenerife;Trail;16,800 m;https://reventontrailelpaso.com/;False
2019-03-30 00:00:00;Reventón Trail Universal on Trail;El Paso;Santa Cruz Tenerife;Trail;16,800 m;https://reventontrailelpaso.com/;False
2019-03-30 00:00:00;Carrera Benéfica contra el Crohn y la Colitis Ulcerosa;Algemesí;Valencia;Running;5 Km;http://www.crono4sports.es/;True
2019-03-30 00:00:00;Medio Maratón Azkoitia – Azpeitia Memorial Diego García.;Azkoitia;Gipuzkoa;Running;21,097 m;http://www.azkoitia-azpeitia.com/;True
2019-03-30 00:00:00;Carrera Popular Subbética Cordobesa;Luque;Córdoba;Running;10 Km;http://www.carrerasPopularescordoba.com/;False
2019-03-30 00:00:00;Carrera Popular Barrax;Barrax;Albacete;Running;10,200 m;http://www.dipualba.es/carrerasPopulares/#;True
2019-03-30 00:00:00;Carrera Nocturna de Linares, Solidaria-Monumental;Linares;Jaén;Running;6 Km;https://www.facebook.com/linaresdeporte;False
2019-03-30 00:00:00;5k Floración de Cieza;Cieza;Murcia;Running;5 Km;https://www.facebook.com/cieza10k/;False
2019-03-30 00:00:00;10k Floración de Cieza;Cieza;Murcia;Running;10 Km;https://www.facebook.com/cieza10k/;False
2019-03-30 00:00:00;Carrera Popular Humilladero;Humilladero;Málaga;Running;8 Km;http://www.malaga.es/deportes/;False
2019-03-30 00:00:00;Duatlón de Oñati;Oñati;Gipuzkoa;Duatlón;49,500 m;http://oinatikoduatloia.com/es/;True
2019-03-30 00:00:00;Milla Ciudad de Santander;Santander;Cantabria;Running;1,609 m;http://milladesantander2015.blogspot.com.es/;False
2019-03-31 00:00:00;Marcha BTT Mar de Pinares Corta;Zarzuela del Pinar;Segovia;Ciclismo;33 Km;https://www.facebook.com/bttmardepinares/;True
2019-03-31 00:00:00;Tomaca Trail Sender;Alginet;Valencia;Trail;10 Km;http://triatloalginet.es/;True
2019-03-31 00:00:00;Carrera Popular Valdetorres de Jarama 10k;Valdetorres de Jarama;Madrid;Running;10 Km;http://www.atletismosuanzes.com/;False
2019-03-31 00:00:00;Meeting-Cross Baena Olivar y Aceite;Baena;Córdoba;Cross;12 Km;http://www.carrerasPopularescordoba.com/;False
2019-03-31 00:00:00;Carrera Popular Valdetorres de Jarama 5,5k;Valdetorres de Jarama;Madrid;Running;5,500 m;http://www.atletismosuanzes.com/;False
2019-03-31 00:00:00;Trail de Carcelén;Carcelén;Albacete;Trail;19,300 m;http://www.dipualba.es/carrerasPopulares/#;True
2019-03-31 00:00:00;Holi Life Madrid;Madrid;Madrid;Running;5 Km;https://www.holilife.es/;False
2019-03-31 00:00:00;Milla Urbana de Avilés;Avilés;Asturias;Running;1,609 m;http://www.avilesina.com/;False
2019-03-31 00:00:00;Media Maratón Solidaria La Cal y el Olivo;Arahal;Sevilla;Running;21,097 m;http://www.mediamaratoncalyolivo.com/web/index.php;True
2019-03-31 00:00:00;Carrera Mayte Martinez. Villalón De Campos 10k;Villalón De Campos;Valladolid;Running;10 Km;http://runvasport.es/;False
2019-03-31 00:00:00;Trail Ciudad del Cobre Gerena 23k;Gerena;Sevilla;Trail;23 Km;http://www.gescon-chip.es/;True
2019-03-31 00:00:00;Carrera Mayte Martinez. Villalón De Campos 5k;Villalón De Campos;Valladolid;Running;5 Km;http://runvasport.es/;False
2019-03-31 00:00:00;Corre por una causa: La Luz de las Niñas Cádiz10k;Puerto de Santa María;Cádiz;Running;10 Km;http://www.correporunacausa.org/;False
2019-03-31 00:00:00;Trail Fuente Alta Marathon Trail;Vilaflor;Santa Cruz Tenerife;Trail;42,700 m;https://www.canaryrun.com/trail-fuentealta-vilaflor/;True
2019-03-31 00:00:00;Corre por una causa: La Luz de las Niñas Cádiz 5k;Puerto de Santa María;Cádiz;Running;5 Km;http://www.correporunacausa.org/;False
2019-03-31 00:00:00;Bunyola Xtrem Dual BTT;Bunyola;Illes Balears;Ciclismo;30 Km;http://elitechip.net/;True
2019-03-31 00:00:00;Trail Fuente Alta Master Trail;Vilaflor;Santa Cruz Tenerife;Trail;30,700 m;https://www.canaryrun.com/trail-fuentealta-vilaflor/;True
2019-03-31 00:00:00;Trail Fuente Alta Media Trail;Vilaflor;Santa Cruz Tenerife;Trail;21 Km;https://www.canaryrun.com/trail-fuentealta-vilaflor/;True
2019-03-31 00:00:00;Maratón Vias Verdes Castellón Ojos Negros10K;Navajas;Castellón;Running;10 Km;http://www.maratonviasverdes.com/;True
2019-03-31 00:00:00;Trail Fuente Alta Star Trail;Vilaflor;Santa Cruz Tenerife;Trail;11,500 m;https://www.canaryrun.com/trail-fuentealta-vilaflor/;True
2019-03-31 00:00:00;Maratón Vias Verdes Castellón Ojos Negros 21K;Navajas;Castellón;Running;21,097 m;http://www.maratonviasverdes.com/;True
2019-03-31 00:00:00;Bike Marató del Cap de Creus Marató;Roses;Girona;Ciclismo;72 Km;http://www.raidsalvent.com/ca/easybikes.html;True
2019-03-31 00:00:00;X Millas Costa Blanca;L´Alfás del Pí;Alicante;Running;16,090 m;https://www.xmillascostablanca.es/;True
2019-03-31 00:00:00;Maratón Vias Verdes Castellón Ojos Negros 42K;Navajas;Castellón;Running;42,195 m;http://www.maratonviasverdes.com/;True
2019-03-31 00:00:00;Cross Pinares de Lerín 5k;Lerín;Navarra;Cross;5,200 m;http://www.clubatleticolerines.es/;True
2019-03-31 00:00:00;Tomaca Trail 21k;Alginet;Valencia;Trail;21 Km;http://triatloalginet.es/;True
2019-03-31 00:00:00;Tomaca Trail 10k;Alginet;Valencia;Trail;10 Km;http://triatloalginet.es/;True
2019-03-31 00:00:00;Duatlón de Herencia;Herencia;Ciudad Real;Duatlón;27 Km;http://www.triatlonclm.org/competiciones;False
2019-03-31 00:00:00;Mitja Marató Vila Real;Vila Real;Castellón;Running;21,097 m;https://es.circuitcarrerespopularsvila-real.com/;True
2019-03-31 00:00:00;10k Efecte Vila-real;Vila Real;Castellón;Running;10 Km;https://es.circuitcarrerespopularsvila-real.com/;True
2019-03-31 00:00:00;Marxa del Pelegrí;Manresa;Barcelona;Trail;26 Km;http://www.manresa.cat/;True
2019-03-31 00:00:00;Corre por una causa: La Luz de las Niñas Barcelona10k;Barcelona;Barcelona;Running;10 Km;http://www.correporunacausa.org/;False
2019-03-31 00:00:00;Corre por una causa: La Luz de las Niñas Barcelona5k;Barcelona;Barcelona;Running;5 Km;http://www.correporunacausa.org/;False
2019-03-31 00:00:00;15k La Vega Tierra del Vino;San Antonio  de Requena;Valencia;Running;15 Km;https://www.toprun.es/;True
2019-03-31 00:00:00;Carrera Popular Cañero;Córdoba;Córdoba;Running;9,100 m;http://www.carrerasPopularescordoba.com/;False
2019-03-31 00:00:00;Carrera Popular La Vega;San Antonio  de Requena;Valencia;Running;3,800 m;https://www.toprun.es/;False
2019-03-31 00:00:00;Carrera Atades por un Nuevo Cole;Zaragoza;Zaragoza;Running;5 Km;http://www.atades.com/;False
2019-03-31 00:00:00;Carrera Popular Memorial Padre Marcelino;Granada;Granada;Running;10 Km;http://www.mpmarcelino.cpagustinos.es/;False
2019-03-31 00:00:00;Animal Runizar- Runners y Canirun;Zaragoza;Zaragoza;Cross;6 Km;http://www.animalrunizar.es/;True
2019-03-31 00:00:00;Jamón Bike Maratón;Calamocha;Teruel;Ciclismo;61 Km;http://www.jamonbike.com/;True
2019-03-31 00:00:00;Carrera Solidaria Cándido Domingo;Zaragoza;Zaragoza;Running;6 Km;http://ceipcandidodomingo.blogspot.com.es/;True
2019-03-31 00:00:00;"21k de Montaña ""Sierra de Librilla""";Librilla;Murcia;Trail;21 Km;http://www.librilla.es/;True
2019-03-31 00:00:00;Trail Montroig Extrem;Sant Llorenç de Montgai;Lleida;Trail;24,500 m;http://www.trailrunninglleida.cat/;True
2019-03-31 00:00:00;Trail Sierra de Huétor;Huétor Santillán;Granada;Trail;21,100 m;http://www.cxmdipgra.com/;True
2019-03-31 00:00:00;Trail Mallos de Riglos 30k;Riglos;Huesca;Trail;30 Km;http://trailmallosderiglos.blogspot.com.es/;True
2019-03-31 00:00:00;Carrera de la Mujer por la Investigación;Logroño;La Rioja;Running;8 Km;http://circuito.logronodeporte.es/;True
2019-03-31 00:00:00;Cross Jerónimo Zurita;Zaragoza;Zaragoza;Cross;5 Km;http://atletismozurita.com/;False
2019-03-31 00:00:00;Trail Sierra de Huétor Corto;Huétor Santillán;Granada;Trail;13,300 m;http://www.cxmdipgra.com/;True
2019-03-31 00:00:00;Trail Mallos de Riglos 10k;Riglos;Huesca;Trail;10 Km;http://trailmallosderiglos.blogspot.com.es/;True
2019-03-31 00:00:00;Trail Montroig Speed;Sant Llorenç de Montgai;Lleida;Trail;14,500 m;http://www.trailrunninglleida.cat/;True
2019-03-31 00:00:00;Cross Popular Villa de Almanza;Almanza;León;Cross;9,500 m;http://www.copadiputacionleon.es/;True
2019-03-31 00:00:00;10k Cabezo de Torres - V2 Gasolineras;Cabezo de Torres;Murcia;Running;10 Km;http://www.asuspuestos.com/;False
2019-03-31 00:00:00;Mitja Marató de Blancafort;Terrassa;Barcelona;Running;21,097 m;http://www.mitjablancafort.cat/;True
2019-03-31 00:00:00;5K de Blancafort;Terrassa;Barcelona;Running;5 Km;http://www.mitjablancafort.cat/;True
2019-03-31 00:00:00;10k Village Alicante Puerto de Encuentro;Alicante;Alicante;Running;10 Km;http://www.cronotag.com/;True
2019-03-31 00:00:00;Maratón Capitana de Guadalcanal 56k;Guadalcanal;Sevilla;Ciclismo;57 Km;http://www.capitana.es/;True
2019-03-31 00:00:00;Cursa CenTrail Solidària Llarga;Manresa;Barcelona;Running;10,800 m;https://www.toprun.es/;True
2019-03-31 00:00:00;Carrera Popular Bollullos de la Mitación;Bollullos de la Mitación;Sevilla;Running;8,500 m;http://www.corredorespopulares.es/index.html;False
2019-03-31 00:00:00;Cursa CenTrail Solidària Curta;Manresa;Barcelona;Running;4,800 m;https://www.toprun.es/;True
2019-03-31 00:00:00;Madrid Tactika Trail Loyozuela Largo;Lozoyuela;Madrid;Trail;24,540 m;http://tactikatrail.com/;True
2019-03-31 00:00:00;Trofeo La Veguilla;Benavente;Zamora;Ciclismo;25 Km;http://fedciclismocyl.com/index.php/inscripciones/prueba/8346;True
2019-03-31 00:00:00;Madrid Tactika Trail Loyozuela Corto;Lozoyuela;Madrid;Trail;11,260 m;http://tactikatrail.com/;True
2019-03-31 00:00:00;CxM Javata Villa de Nerva Corto;Nerva;Huelva;Trail;9 Km;http://www.dorsalchip.es/view/Inicio.aspx;True
2019-03-31 00:00:00;Carrera Solidaria Centro Bilingüe Lope de Vega;Sevilla;Sevilla;Running;7,500 m;http://corredoresparquemarialuisa.com/;False
2019-03-31 00:00:00;The Forest Challenge;Sotillo de la Adrada;Ávila;Obstácul.;6 Km;http://theforestchallenge.com/;True
2019-03-31 00:00:00;10km Igualada de Mitja Marató L´Anoia;Igualada;Barcelona;Running;10 Km;https://www.ticketoci.net/ca/mitja-marato-de-l-anoia-10km-ciutat-d-igualada-300#;True
2019-03-31 00:00:00;Mitja Marató L´Anoia;Igualada;Barcelona;Running;21,097 m;https://www.ticketoci.net/ca/mitja-marato-de-l-anoia-10km-ciutat-d-igualada-300#;True
2019-03-31 00:00:00;Carrera Popular Ciudad de Roquetas;Roquetas de Mar;Almería;Running;8,300 m;http://www.Popularciudadderoquetas.com/;True
2019-03-31 00:00:00;Cross Pinares de Lerín 12k;Lerín;Navarra;Cross;12,300 m;http://www.clubatleticolerines.es/;True
2019-03-31 00:00:00;Cross Popular de Layos;Layos;Toledo;Cross;7,853 m;http://www.evedeport.es/;False
2019-03-31 00:00:00;Cross de Etxauri;Etxauri;Navarra;Cross;7 Km;https://www.rockthesport.com/es/evento/etxauri-2018-2;False
2019-03-31 00:00:00;Carrera Solidaria por los Derechos de los Niños IES Juanelo Turriano;Toledo;Toledo;Running;8 Km;https://extracoleando.wordpress.com/xiii-carrera-solidaria/;False
2019-03-31 00:00:00;Marcha/Carrera Solidaria Contra el Cánce;San Isidro;Alicante;Running;5 Km;http://www.softimes.es/;True
2019-03-31 00:00:00;BTT Tabernas Xtrem Desert- Subida al Peral;Tabernas;Almería;Trail;80 Km;http://xtremetrailcup.es/;True
2019-03-31 00:00:00;BTT Tabernas Pro Desert -Subida al Peral;Tabernas;Almería;Ciclismo;80 Km;http://xtremetrailcup.es/;True
2019-03-31 00:00:00;Mitja Marató del Plá de L´Estany;Banyoles;Girona;Running;21,097 m;http://cursesplaestany.cat/;True
2019-03-31 00:00:00;Marcha Senderista El Santo de Aniñón 22k;Aniñón;Zaragoza;Trail;22 Km;http://www.bttaniñon.es/;True
2019-03-31 00:00:00;Media Maratón Ciudad de Béjar;Béjar;Salamanca;Running;21,097 m;https://www.atletismosalmantino.org/MMBejar/;True
2019-03-31 00:00:00;Duatló de Cerdanyola del Vallés Open;Cerdanyola;Barcelona;Duatlón;27,500 m;http://www.cerdanyolatriatlo.com/;False
2019-03-31 00:00:00;Marcha Senderista El Santo de Aniñón 11k;Aniñón;Zaragoza;Trail;11 Km;http://www.bttaniñon.es/;True
2019-03-31 00:00:00;Quarta Marató Ciutat De Sueca;Sueca;Valencia;Running;10,580 m;http://www.cronorunner.com/;True
2019-03-31 00:00:00;Mitja Marató Ciutat De Sueca;Sueca;Valencia;Running;21,097 m;http://www.cronorunner.com/;True
2019-03-31 00:00:00;Carrera RTR de los Molinos 16k;Riaza;Segovia;Trail;16 Km;http://www.racestrailrunning.es/;True
2019-03-31 00:00:00;Jamón Bike Ultra Maratón;Calamocha;Teruel;Ciclismo;141 Km;http://www.jamonbike.com/;True
2019-03-31 00:00:00;Carrera RTR de los Molinos 10k;Riaza;Segovia;Trail;10 Km;http://www.racestrailrunning.es/;True
2019-03-31 00:00:00;CxM Javata Villa de Nerva Corto;Nerva;Huelva;Trail;21 Km;http://www.dorsalchip.es/view/Inicio.aspx;True
2019-03-31 00:00:00;Xrace Málaga 7k;Málaga;Málaga;Obstácul.;7 Km;http://www.xrace.es/;True
2019-03-31 00:00:00;Xrace Málaga 5k;Málaga;Málaga;Obstácul.;5 Km;http://www.xrace.es/;True
